100401,Sean,Sorensen,R,19551112,IRL,atp,137954,26553_26557
100652,Cassio,Motta,R,19600222,BRA,atp,138022,26553_26558_26559_26560_26561
100661,Damir,Keretic,R,19600326,GER,atp,138147,26553_26556_26557_26558_26559_26560_26561
100835,Hans Dieter,Beutel,R,19620612,GER,atp,138232,26553_26554_26555
100430,David,Carter,R,19560421,AUS,atp,137924,26553_26555
100276,Terry,Moor,L,19520423,USA,atp,137901,26553_26554
100197,Alejandro,Pierola,R,19491120,CHI,atp,137977,26553
100285,Rod,Frawley,R,19520908,AUS,atp,137750,26553_26554
100878,Christoph,Zipf,R,19621205,GER,atp,0,26553_26554_26555
100667,Per,Hjertquist,R,19600406,SWE,atp,138073,26553_26554
100738,Schalk,Van Der Merwe,R,19610416,RSA,atp,138141,26553
100284,Jimmy,Connors,L,19520902,USA,atp,137683,26554_26555_26562_26525
100905,Sammy,Giammalva Jr,R,19630324,USA,atp,138052,26554_26557_26560
100443,Christophe,Freyss,L,19560830,FRA,atp,137949,26554_26557
100651,Alejandro,Ganzabal,R,19600216,ARG,atp,138123,26554_26555_26556_26558
100535,Tony,Giammalva,R,19580421,USA,atp,137898,26554
100372,Trey,Waltke,R,19550316,USA,atp,137842,26554_26556
100893,Joakim,Nystrom,R,19630220,SWE,atp,138100,26554_26555_26556_26557_26558_26559_26560_26561_26562
100453,Jose Luis,Damiani,R,19561121,URU,atp,138021,26554_26555
100607,Eduardo,Bengoechea,R,19590702,ARG,atp,138120,26554_26558_26559_26560_26561_26562
100752,Ramesh,Krishnan,R,19610605,IND,atp,138001,26554_26555
101062,Mats,Wilander,R,19640822,SWE,atp,138110,26554_26555_26556_26557_26558
100713,John,Fitzgerald,R,19601228,AUS,atp,138008,26554
100611,Mel,Purcell,R,19590718,USA,atp,137994,26554_26556_26559_26560
100942,Thierry,Tulasne,R,19630712,FRA,atp,138056,26554_26555_26557_26558_26559_26560_26561
100526,Ricardo,Ycaza,R,19580216,ECU,atp,137946,26554_26555
100342,Vitas,Gerulaitis,R,19540726,USA,atp,137717,26554
100790,Bruce,Derlin,L,19611128,NZL,atp,138136,26554
100460,Jose,Lopez Maeso,R,19561224,ESP,atp,138037,26554_26555
100440,Eddie,Edwards,R,19560703,RSA,atp,138075,26554_26556
100417,Hans,Gildemeister,R,19560209,CHI,atp,137888,26554_26558
100598,Wolfgang,Popp,R,19590519,GER,atp,138114,26554_26556_26557_26558_26560
100640,Stefan,Simonsson,R,19600105,SWE,atp,138066,26554_26558
100769,Mario,Martinez,R,19610912,BOL,atp,133269,26554
100936,Henri,Leconte,L,19630704,FRA,atp,138070,26555_26556_26557_26559_26561_26565_26566_26523_26569_26524_26525
100450,Leo,Palin,R,19561020,FIN,atp,137963,26555
101113,Michael,Westphal,R,19650219,GER,atp,138205,26555_26556_26557_26558_26559_26560_26561_26562
100386,Jose,Garcia G003,R,19550723,ESP,atp,138187,26555
100757,Anders,Jarryd,R,19610713,SWE,atp,138113,26555_26556_26557_26558_26566_26568_26525
100962,Thomas,Hogstedt,R,19630921,SWE,atp,138108,26555_26557
100589,Harald,Theissen,R,19590323,GER,atp,138157,26555_26556
100368,Haroon,Ismail,R,19550227,ZIM,atp,138023,26555
101061,Jimmy,Arias,R,19640816,USA,atp,138041,26555_26565
100829,Jan,Gunnarsson,R,19620530,SWE,atp,138182,26555_26557_26558_26559_26560_26561_26562_26565
100370,Helmut,Beermann,R,19550309,GER,atp,0,26555
100384,Alejandro,Cortes,R,19550714,COL,atp,138017,26555
101020,Hans,Schwaier,R,19640324,GER,atp,138231,26555_26557_26558_26559_26560_26561
101013,Henrik,Sundstrom,R,19640229,SWE,atp,138134,26555_26557_26558_26559_26560
100782,Pablo,Arraya,R,19611021,PER,atp,138191,26555_26556_26557_26558_26562
100800,Diego,Perez,R,19620209,URU,atp,138121,26555_26558_26559_26565
100517,Matt,Doyle,R,19580113,USA,atp,138076,26555
100272,Sandy,Mayer,R,19520405,USA,atp,137691,26555
100609,Zoltan,Kuharszky,R,19590708,HUN,atp,138129,26555_26557_26558
100762,Freddie,Sauer,R,19610802,RSA,atp,138042,26555
100711,Pedro,Rebolledo,R,19601217,CHI,atp,138092,26555_26561
100809,Juan,Aguilera,R,19620322,ESP,atp,138208,26555_26556_26557_26558_26565_26566
100518,Ricardo,Acuna,R,19580113,CHI,atp,137988,26556
100546,Eric,Fromm,R,19580627,USA,atp,138035,26556_26557
100481,Roberto,Vizcaino,R,19570425,ESP,atp,138068,26556
100797,Ben,Testerman,L,19620202,USA,atp,138117,26556
100646,Claudio,Panatta,R,19600202,ITA,atp,138132,26556_26557
100910,Magnus,Tideman,R,19630409,SWE,atp,138206,26556
100993,Loic,Courteau,R,19640106,FRA,atp,138192,26556
100599,Bernard,Boileau,R,19590525,BEL,atp,138065,26556
