1968-416,Rome,Clay,128,M,19680506,33,100038,,,Jaime Pinto Bravo,R,,CHI,28.5749486653,,,100077,,,Daniel Contet,R,,FRA,24.5065023956,,,1-6 6-2 6-8 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,34,107092,,,Geza Varga,R,,HUN,,,,109762,,,Carlos Fernandez,R,,BRA,,,,6-3 3-6 6-2 7-5,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,35,110185,,,Michael Hickey,R,,IRL,,,,110282,,,Roberto Valerio,U,,ITA,,,,6-1 7-5 10-8,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,36,100084,4,,Tom Okker,R,178,NED,24.2026009582,,,107342,,,Jim Moore,R,,AUS,,,,6-1 6-0 6-2,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,37,100025,,,Barry Phillips Moore,R,173,AUS,30.8254620123,,,109765,,,Marco Gilardelli,R,,ITA,,,,6-0 6-3 4-6 6-0,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,38,109792,,,Vittorio Crotta,R,,ITA,,,,109751,,,Sever Dron,R,,ROU,,,,6-0 4-6 8-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,39,100178,,,Bob Giltinan,R,,AUS,19.0800821355,,,108477,,,Vincenzo Franchitti,R,,ITA,,,,4-6 7-5 6-2 6-2,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,40,100099,9,,Thomaz Koch,L,,BRA,22.9869952088,,,109763,,,Eduardo Zuleta,R,,ECU,,,,6-2 6-3 6-2,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,41,100128,2,,Cliff Richey,R,175,USA,21.3470225873,,,110269,,,Andras Szikszai,U,,HUN,,,,6-3 7-5 6-4,5,R64,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,42,100121,,,Raymond Moore,R,183,RSA,21.7002053388,,,109744,,,Sergio Tacchini,R,,ITA,,,,W/O,3,R64,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,43,100092,15,,Alex Metreveli,R,,RUS,23.5071868583,,,110283,,,Gary Kesl,U,,USA,,,,6-3 6-1 6-1,5,R64,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,44,100070,,,Jan Kukal,R,,CZE,25.6454483231,,,110188,,,Michele Pirro,U,,ITA,,,,6-1 6-1 6-3,5,R64,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,45,100035,7,,Ion Tiriac,R,,ROU,28.9938398357,,,100067,,,Frew Mcmillan,R,183,RSA,25.9630390144,,,6-2 6-3 6-1,5,R64,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,46,100090,,,Dick Crealy,R,,AUS,23.6303901437,,,110267,,,Bronislaw Lewandowski,R,,POL,,,,4-6 6-1 2-6 6-1 6-2,5,R64,,,,,,,,,,,,,,,,,,,
